#  CH Int,   XBP Int,     AR Int,  Background | %intensity-CH   XBP          AR         BG		nXBP		nAR		nCH		l_DOB	    CHa       BPa       ARa        BGa     FD-int    Int-rat     chIR    xbpIR    arIR    bgIR   conversion%     shape    FD error    CH error  BPerror   ARerror  BGerror  CHA   BPA   ARA  BGA   FDA
934301.397464 1156553.952720 1398084.154882 1085616.342218    1.101648    2.496221    4.285062   92.117069  117.000000    2.000000    9.000000 2008.098401 8252.000000 15105.000000 21450.000000 593837.000000 1095833.765797 125138.476562 1103.180664 3312.433350 6432.886719 114159.937500   99.940000 1024.000000 109189979595.465103 2114280716.321123 1893667260.076422 3175867923.045647 101018471642.992569 8265.000000 15115.000000 21510.000000 594113.087333 639003.087333
916284.804567 1146157.060232 1386926.028594 1062252.331369    2.545556    2.856358    4.115544   90.482542  132.000000    2.000000    8.000000 2008.101177 18980.000000 17026.000000 20273.000000 581944.000000 1070462.953861 120787.539062 2462.813477 3727.013184 6022.831055 108330.984375   99.880000 1024.000000 110339418338.332138 5222208916.753173 2139147958.410902 3022760893.816916 97912845316.671021 19239.000000 17043.000000 20336.000000 582385.087333 639003.087333
938370.017574 1129387.868597    0.000000 1027285.192183    0.172963    3.758866    0.000000   96.068171  201.000000    0.000000   14.000000 2008.150335 4753.000000 85823.000000    0.000000 2411451.000000 1030618.547168 413217.500000  606.799255 17156.105469    0.000000 389302.906250   98.110000 2048.000000 809808764425.918579 2132894327.519659 20380518263.123028    0.000000 760479336761.365112 36184.000000 85850.000000    0.000000 2428314.057777 2550348.057777
946059.909325 1110649.674816 1347062.621326 1055694.543182    0.259124    3.038216    3.847152   92.855508  199.000000    3.000000   14.000000 2008.157425 7153.000000 71440.000000 74585.000000 2297044.000000 1065846.058505 452120.500000  950.661804 13981.767578 20786.728516 401721.687500   96.500000 2048.000000 859344618246.382935 3153204228.261123 17544323516.236317 20443841821.140106 756573654473.419067 68529.000000 71757.000000 75329.000000 2323423.324224 2539038.324224
951766.277804 1127646.448716 1339343.184118 1071605.891847    0.236994    2.347491    3.547930   93.867585  243.000000    3.000000   10.000000 2008.160140 6513.000000 54451.000000 69288.000000 2291160.000000 1080204.978026 468829.562500  885.987671 11049.622070 19274.728516 417188.468750   95.370000 2048.000000 906241389062.413696 2914235531.681876 13691533948.111061 20557837812.566509 781638563644.892700 79414.000000 55054.000000 70578.000000 2333992.324224 2539038.324224
925070.946174 911552.295869 1175558.976244 1074481.792367    0.444489    2.167632    1.476252   95.911628  215.000000    1.000000   12.000000 2008.162910 11590.000000 57359.000000 30291.000000 2153128.000000 1070923.130674 500181.500000 1484.333740 7292.821777 6679.939453 396830.125000   88.710000 2048.000000 3011670636306.797363 5036193612.747830 11106924418.951462 7214170437.728843 739828882910.325684 91775.000000 57888.000000 32246.000000 2357129.324224 2539038.324224
901952.234396 1104467.836046    0.000000 1012533.117937    2.868480    3.662447    0.000000   93.484763  188.000000    0.000000    3.000000 2008.225192 20198.000000 21060.000000    0.000000 586370.000000 1012031.169231 103811.078125 2467.403076 4259.694336    0.000000 97062.773438   99.970000 1024.000000 102495667084.573608 5719269332.053509 2600868786.970564    0.000000 93668427902.658661 20277.000000 21070.000000    0.000000 586452.486521 627718.486521
930758.781845 1113737.487781    0.000000 1024368.416956    2.508260    4.380744    0.000000   93.115503  186.000000    0.000000    9.000000 2008.227977 17333.000000 25299.000000    0.000000 584661.000000 1025382.432769 107860.695312 2328.830078 5206.687012    0.000000 100162.257812   99.930000 1024.000000 106056515593.231049 4786039343.310035 3301736840.797797    0.000000 96303743603.341003 17432.000000 25461.000000    0.000000 584851.486521 627718.486521
956604.788803 1123323.718735 1312750.587774 1033761.651371    2.274634    4.411594    1.000877   92.312896  170.000000    1.000000   15.000000 2008.230666 15469.000000 25549.000000 4960.000000 580932.000000 1037715.116584 111676.492188 2240.207764 5410.463379 1395.797241 102336.750000   99.870000 1024.000000 109695590655.445511 4181675945.813261 3386174665.209837 705209685.531991 97709171445.401749 15638.000000 25577.000000 4965.000000 581538.486521 627718.486521
1000356.781303 1154160.588407 1636194.804382 1094422.888282    3.907570    1.726331    4.787475   89.578624   98.000000    3.000000    3.000000 2008.241648 27011.000000 10343.000000 20233.000000 565989.000000 1108917.863386 130892.898438 4500.385254 2349.270264 6930.889160 115386.390625   99.340000 1024.000000 128303826145.097519 7136961346.419759 1291890847.888124 3902047500.809977 96576511847.726746 27773.000000 10367.000000 20612.000000 568966.486521 627718.486521
995022.681972 1225400.068245 1642364.051624 1111840.942415    2.060880    1.459833    5.662158   90.817129   77.000000    3.000000    5.000000 2008.247095 14538.000000 8362.000000 24199.000000 573337.000000 1131326.282175 121155.257812 2136.475098 1915.941895 7796.952148 108619.296875   99.730000 1024.000000 112386553003.072052 3809476422.795167 1014736192.218528 4328526551.422610 93539335129.216049 14796.000000 8372.000000 24393.000000 574552.885227 622113.885227
1046111.689245 1237987.799065 1740726.725451 1125199.543037    2.059871    1.538767    5.902113   90.499249   68.000000    3.000000   10.000000 2008.249888 13982.000000 8826.000000 24076.000000 571114.000000 1149000.745015 125754.492188 2332.394043 2077.202637 8108.889648 111522.695312   99.340000 1024.000000 162696458882.075317 3931194597.450977 1080557941.239189 4790706973.776978 95555309693.737152 14856.000000 8843.000000 24400.000000 574014.885227 622113.885227
1003083.869289 1193524.736598 1689780.629481 1098709.218394    1.379009    1.383505    5.646503   91.590983   74.000000    3.000000    9.000000 2008.252572 9565.000000 8065.000000 23249.000000 579996.000000 1120600.661803 120024.421875 1452.298706 1789.388550 7771.494141 108495.390625   99.800000 1024.000000 103994108012.615356 2243339150.617544 935423313.264817 4242842416.439845 92495697371.846085 9647.000000 8068.000000 23477.000000 580921.885227 622113.885227
957964.788196 1166354.316500 1581488.125544 1076640.399018    2.634441    2.014600    5.332612   90.018348  100.000000    3.000000   11.000000 2008.253951 18671.000000 11727.000000 22893.000000 567661.000000 1093378.829338 114825.429688 2543.294678 2497.504395 7147.040527 102176.570312   99.810000 1024.000000 106290120252.976868 4686158373.247757 1442694620.558331 3673992885.779286 92190560318.897171 18903.000000 11746.000000 22974.000000 568490.885227 622113.885227
956750.047381 1127406.883952 1479145.911082 1048563.340939    3.850079    2.282425    4.970908   88.896588  106.000000    3.000000   10.000000 2008.256637 26548.000000 13356.000000 22171.000000 559308.000000 1061698.591188 108492.273438 3624.661621 2669.339355 6538.525391 95396.718750   99.880000 1024.000000 101703510479.823669 6974164615.828828 1620443322.359234 2931210813.868505 87974731667.752045 26884.000000 13404.000000 22204.000000 559621.885227 622113.885227
959751.918617 1112676.466464 1623483.543470 1041877.294779    4.263460    2.625804    3.967574   89.143163  126.000000    2.000000   13.000000 2008.259415 29098.000000 15458.000000 16008.000000 560443.000000 1054783.883963 107030.929688 4034.081055 3010.694580 4838.140625 94730.648438   99.820000 1024.000000 106978104998.748383 7700326322.327518 1969245152.875802 2801372235.462873 89847774899.685791 29568.000000 15526.000000 16174.000000 560845.885227 622113.885227
956242.997307 1132926.168025 1402768.035705 1029150.482429    5.102085    2.998113    3.273453   88.629690  161.000000    1.000000   19.000000 2008.262191 34356.000000 17040.000000 15026.000000 554528.000000 1037002.468027 104571.187500 4744.224121 3476.162598 4300.671387 91664.921875   99.810000 1024.000000 106975814691.258728 9413632543.525223 2169764537.573807 2095928535.633461 88850209120.533722 35214.000000 17079.000000 15113.000000 554726.885227 622113.885227
942568.236051 1118135.050017 1431320.989901 1015947.160073    5.274381    3.738114    2.043685   88.943821  154.000000    1.000000   18.000000 2008.264878 35491.000000 21204.000000 9056.000000 555270.000000 1021299.839014 101547.585938 4753.463867 4241.472168 2629.470703 89569.890625   99.820000 1024.000000 106131204630.462051 9580902220.544630 2712421630.332983 1255038744.760873 88500078656.397675 36244.000000 21239.000000 9187.000000 555443.885227 622113.885227
920531.576629 1079850.875524 1120739.211430 1004168.310607    4.214293    4.331652    0.260843   91.193212  191.000000    1.000000    9.000000 2008.270310 28522.000000 24991.000000 1450.000000 565783.000000 1003644.624364 98825.367188 3644.723145 4690.920898  294.851013 89853.710938   99.780000 1024.000000 107171490600.794647 7929265331.384068 3215001654.882360 141424239.785149 91348855612.392029 29725.000000 25059.000000 1451.000000 565878.885227 622113.885227
924422.017619 1101424.074682    0.000000 1009106.620240    3.856365    4.748939    0.000000   91.395605  182.000000    0.000000    4.000000 2008.273116 26165.000000 27043.000000    0.000000 568069.000000 1009557.482630 100829.414062 3398.055908 5337.014648    0.000000 91861.375000   99.860000 1024.000000 120636548898.667618 7008650703.322384 3474416516.405208    0.000000 92118024104.881378 26838.000000 27077.000000    0.000000 568203.885227 622113.885227
913157.803896 1114035.243726    0.000000 1010571.846155    3.145819    3.942485    0.000000   92.911696  189.000000    0.000000    6.000000 2008.275861 21638.000000 22228.000000    0.000000 577474.000000 1010880.758111 101764.484375 2738.832275 4512.082031    0.000000 94302.093750   99.880000 1024.000000 104884769959.061127 5840628311.622106 2861402641.810964    0.000000 93750454434.899567 22234.000000 22274.000000    0.000000 577605.885227 622113.885227
912690.366869 1103024.718807    0.000000 1008894.119219    3.374011    3.823321    0.000000   92.802873  225.000000    0.000000    9.000000 2008.278550 23169.000000 21724.000000    0.000000 576501.000000 1008599.105209 101831.789062 2941.778809 4360.548828    0.000000 94329.578125   99.880000 1024.000000 107392709476.832520 6242400579.382442 2797741399.276643    0.000000 95232159255.486038 23742.000000 21732.000000    0.000000 576641.885227 622113.885227
897647.337151 1090392.590960    0.000000 1002639.705937    3.307405    3.315300    0.000000   93.382673  189.000000    0.000000    5.000000 2008.281318 22946.000000 18935.000000    0.000000 580025.000000 1001435.331187 100585.515625 2776.394043 3719.708496    0.000000 94026.195312   99.960000 1024.000000 103407770439.334549 6306745565.940845 2453685070.308897    0.000000 93871718512.683899 23101.000000 18969.000000    0.000000 580077.885227 622113.885227
904553.158716 1108783.266520 1178254.859029 1012183.964852    4.042434    3.061452    0.319271   92.576844  177.000000    1.000000    5.000000 2008.284101 27823.000000 17190.000000 1687.000000 569427.000000 1010473.427373 102628.554688 3464.909668 3538.204102  387.359772 95137.062500   99.930000 1024.000000 105203143492.901199 7661850441.720677 2240422296.096003 151358899.251270 94173245360.071396 28090.000000 17197.000000 1687.000000 569560.416674 616534.416674
901176.863321 1090875.957005 1139449.419724 998906.852732    2.889789    4.144105    0.452317   92.513789  151.000000    1.000000    4.000000 2008.286790 19759.000000 23408.000000 2446.000000 570677.000000 999824.493861 100550.867188 2447.340332 4672.863281  532.025818 92835.601562   99.960000 1024.000000 100044520769.370804 5417753867.196803 2961080000.263211 194179759.508046 90671664716.415787 19841.000000 23433.000000 2447.000000 570813.416674 616534.416674
903618.010968 1078513.251731 1206865.841396 1004074.675692    3.763649    3.280959    0.743930   92.211462  177.000000    1.000000    3.000000 2008.289532 25744.000000 18803.000000 3810.000000 567637.000000 1003402.829067 102100.164062 3240.923340 3675.572266  898.677551 94109.609375   99.910000 1024.000000 102299300925.319626 7151583867.278253 2440725096.205279 438988162.940274 90708137850.382339 25977.000000 18892.000000 3873.000000 567792.416674 616534.416674
927154.600083 1103836.325301 1207590.134307 1017719.558549    4.095973    4.156752    0.538058   91.232846  176.000000    1.000000    5.000000 2008.295000 27663.000000 23580.000000 2790.000000 561329.000000 1017752.199859 107074.804688 3804.318848 4913.286621  652.105164 97369.578125   99.790000 1024.000000 116874352063.378769 7610646296.399014 3027702869.163650 297345961.369545 91405842303.300415 28688.000000 23591.000000 2798.000000 561568.416674 616534.416674
931827.130728 1105650.530159 1221810.636353 1024992.215364    3.213579    3.535410    0.529538   92.743253  175.000000    1.000000    5.000000 2008.297772 21755.000000 20171.000000 2734.000000 570778.000000 1025180.183424 109669.867188 3054.515625 4242.509277  682.625916 101361.773438   99.800000 1024.000000 110911138742.767731 5995852599.968879 2606445947.115126 295340826.832939 94142524177.472351 22625.000000 20188.000000 2740.000000 571093.416674 616534.416674
948954.575218 1109967.503180 1268104.220887 1020136.333847    1.760506    2.924890    2.414156   92.900447  150.000000    3.000000    5.000000 2008.303221 11732.000000 16664.000000 12039.000000 575890.000000 1026053.873466 98026.585938 1536.417969 3168.206299 2938.253662 90326.890625   99.970000 1024.000000 97668072245.836197 3045897666.069859 2082507826.771587 1353976453.133956 90700588665.477524 11775.000000 16683.000000 12055.000000 576021.416674 616534.416674
978797.017184 1143864.483436 1342140.659457 1034917.875185    2.129150    3.065900    2.470429   92.334521  143.000000    3.000000   10.000000 2008.306012 13977.000000 17222.000000 11827.000000 573269.000000 1042585.309002 102438.562500 1995.906006 3516.241211 3196.106201 93672.609375   99.960000 1024.000000 99592627496.752213 3850014601.234607 2096921034.411337 1368719074.271897 91718249488.681778 14057.000000 17229.000000 11839.000000 573409.416674 616534.416674
1015788.331424 1176572.284237 1403846.148973 1107169.097924    1.617294    1.786090    3.632235   92.964381  114.000000    4.000000    4.000000 2008.319684 10935.000000 10426.000000 17770.000000 576681.000000 1115282.450921 122134.343750 1755.615356 2302.846924 5250.997070 112570.507812   99.880000 1024.000000 103751139591.810516 3205679446.731593 1177488079.730874 2335215965.299296 94945665754.965927 11147.000000 10430.000000 17794.000000 577163.416674 616534.416674
960851.025413 1148373.003329 1403106.196361 1081549.127869    0.732136    2.293343    3.476519   93.498002  119.000000    4.000000    8.000000 2008.325124 5120.000000 13419.000000 16649.000000 580885.000000 1090691.451804 117605.210938  723.966736 2860.821289 4940.722656 108913.140625   99.930000 1024.000000 101886373565.049973 1306497982.557278 1655011976.833468 2249041947.434315 95149472998.024170 5136.000000 13426.000000 16681.000000 581291.416674 616534.416674
942669.527127 1171589.716110 1376557.077161 1074912.898590    1.116278    2.554277    3.189008   93.140437  139.000000    3.000000    6.000000 2008.325692 7974.000000 14681.000000 15600.000000 583483.000000 1083068.187312 116993.406250 1074.096069 3259.320557 4505.155762 108012.382812   99.940000 1024.000000 102812775921.667908 2017318163.662365 1850444364.256508 2062196211.215646 95706741564.769302 8006.000000 14687.000000 15630.000000 583790.885227 622113.885227
942567.799739 1167206.859828 1349511.924248 1069925.322964    1.662506    2.079677    2.995854   93.261962  119.000000    3.000000   10.000000 2008.327802 11693.000000 11812.000000 14717.000000 577865.000000 1076052.012872 114823.539062 1582.411011 2609.892578 4137.507812 106345.328125   99.930000 1024.000000 101465477501.440552 3116183198.830523 1491846983.035138 1892447209.480161 93662805207.263641 11787.000000 11841.000000 14739.000000 578167.416674 616534.416674
904999.536442 1115835.651070 1272384.779267 1030056.294845    1.992892    3.166225    2.338750   92.502133  153.000000    2.000000   13.000000 2008.333364 14035.000000 18085.000000 11715.000000 572358.000000 1034332.595044 106026.414062 1720.799683 3668.793213 3015.618164 97522.007812   99.940000 1024.000000 100813927690.326050 3691728175.366982 2339366843.676642 1312666924.816296 92631512150.615982 14116.000000 18143.000000 11739.000000 572536.416674 616534.416674
898084.037816 1116162.567332 1226451.147898 1012006.063938    1.650774    3.064166    2.097141   93.187919  165.000000    1.000000   15.000000 2008.337412 11515.000000 17198.000000 10712.000000 576859.000000 1016511.465919 102294.523438 1388.840820 3528.208252 2624.352295 94708.765625   99.960000 1024.000000 99738234014.628693 3098186274.411040 2141212968.922274 1027915830.147980 92903271494.626572 11644.000000 17200.000000 10716.000000 576974.416674 616534.416674
925945.959708 1099823.790625 1216352.006592 1007101.347526    1.965210    2.698162    2.187211   93.149417  145.000000    3.000000   14.000000 2008.340182 13348.000000 15429.000000 11309.000000 581701.000000 1011465.813430 102485.242188 1757.450439 3068.372070 2684.507080 94872.414062   99.950000 1024.000000 103331067165.913666 3854574296.406303 2007741750.167708 1298249834.985410 95333136228.819199 13462.000000 15511.000000 11332.000000 581808.885227 622113.885227
938520.600411 1101812.544729 1220439.451396 1000233.786049    2.183174    3.443205    0.813174   93.560446  165.000000    3.000000   12.000000 2008.342973 14513.000000 19497.000000 4157.000000 583584.000000 1003450.881873 101144.453125 1992.440186 3891.720215 1020.988708 94108.578125   99.940000 1024.000000 104344019825.735428 4225411723.505317 2556228342.425763 527117236.353812 95754788789.771805 14597.000000 19612.000000 4188.000000 583716.885227 622113.885227
921143.570160 1108920.283327 1414184.598070 998671.052686    1.733051    3.054795    0.318190   94.893964  163.000000    1.000000   14.000000 2008.345652 11715.000000 17153.000000 1401.000000 591663.000000 1001187.413112 101044.804688 1538.875732 3519.391113  382.434723 95555.851562   99.970000 1024.000000 102379933961.608139 3323221987.887561 2172419525.640275 230662682.589602 95970325787.327744 11781.000000 17166.000000 1405.000000 591761.885227 622113.885227
906172.210694 1087457.646152 1198759.230362 992332.066289    1.408053    3.556542    0.819200   94.216205  172.000000    2.000000    9.000000 2008.348405 9534.000000 20067.000000 4193.000000 582553.000000 995500.713248 99344.171875 1205.252686 3977.929443  989.118408 93141.429688   99.970000 1024.000000 99176672461.586304 2499289605.801888 2531713812.182872 426093933.730700 93184074456.580811 9581.000000 20079.000000 4196.000000 582678.416674 616534.416674
921440.581314 1110010.808900 1235545.420181 1011365.613918    0.906824    3.387906    1.153359   94.551912  142.000000    2.000000   10.000000 2008.353862 6217.000000 19281.000000 5897.000000 590592.000000 1015650.112459 106394.445312  829.939758 4031.991455 1514.585205 99973.023438   99.980000 1024.000000 100960931877.753204 1630891481.737728 2493914590.136503 683649703.910315 95502744065.187363 6223.000000 19298.000000 5901.000000 590691.885227 622113.885227
913214.464058 1105828.710766 1238400.001984 1007637.355238    1.003973    3.659144    0.815981   94.520903  161.000000    2.000000   10.000000 2008.356639 6916.000000 20816.000000 4145.000000 590105.000000 1011411.473640 105890.585938  908.757751 4341.851074 1070.466064 99535.476562   99.980000 1024.000000 101026559838.106247 1890247176.103591 2617374058.681706 478683252.579255 95619889568.069626 6949.000000 20820.000000 4147.000000 590197.885227 622113.885227
902200.230733 1104497.600758 1288456.946793 1012369.423330    1.149121    4.030126    0.613727   94.207026  165.000000    2.000000    6.000000 2008.359322 8046.000000 23050.000000 3009.000000 587843.000000 1015694.268051 107516.062500 1026.797241 4820.168945  834.259521 100785.039062   99.970000 1024.000000 100969041003.473022 2105804966.108187 2939994806.118875 375140859.463212 94850371298.229477 8075.000000 23061.000000 3017.000000 587960.885227 622113.885227
900187.442186 1109779.464537 1278597.406261 1016985.034731    1.794368    3.803167    0.656125   93.746340  159.000000    2.000000    4.000000 2008.362085 12636.000000 21724.000000 3253.000000 584347.000000 1019221.572223 109018.757812 1611.671021 4610.696777  902.084656 101862.429688   99.980000 1024.000000 100131548565.055832 3452104419.980269 2721781274.267846 398131762.788603 93220354640.229843 12716.000000 21731.000000 3253.000000 584413.885227 622113.885227
873545.260776 1099260.236110 1266628.784906 1009223.814591    2.683164    3.678399    0.757797   92.885049  166.000000    2.000000    6.000000 2008.364885 19268.000000 20991.000000 3753.000000 577342.000000 1009607.347383 107137.539062 2293.604004 4359.268555 1020.770203 99341.343750   99.870000 1024.000000 101697080882.363510 5008141639.444668 2679055323.244947 519101776.336462 92029373534.072586 19783.000000 21104.000000 3762.000000 577488.885227 622113.885227
921084.228696 1115407.586875 1316369.449656 1020188.540558    1.278788    3.398382    0.680584   94.642247  160.000000    2.000000    8.000000 2008.372994 8832.000000 19382.000000 3289.000000 590153.000000 1023316.291731 112416.351562 1230.429077 4235.173340  898.149109 105912.546875   99.930000 1024.000000 103582822270.870834 2498559156.342737 2489196340.059437 425307970.247208 97072742750.055710 9061.000000 19418.000000 3315.000000 590319.885227 622113.885227
955588.870022 1129664.982477 1381155.274027 1037569.279730    1.019889    3.079421    2.427864   93.472827  126.000000    4.000000    9.000000 2008.381234 6941.000000 17728.000000 11432.000000 585880.000000 1045594.479344 104094.531250  933.653992 3527.180176 3085.102295 96502.406250   99.980000 1024.000000 97161696950.303329 1763246342.455713 2170593563.088682 1377995104.636941 91422827657.263016 6950.000000 17738.000000 11470.000000 585955.885227 622113.885227
980107.006341 1128426.721952 1537072.980780 1052484.879289    1.985566    2.128963    2.544033   93.341438  110.000000    4.000000   10.000000 2008.383991 13360.000000 12442.000000 10915.000000 584863.000000 1060958.734870 107879.445312 1929.547607 2474.554443 3038.090088 100220.734375   99.910000 1024.000000 100539871188.545670 3508006124.594609 1545151547.993038 1937020184.199393 91852090377.205460 13420.000000 12488.000000 11120.000000 585085.885227 622113.885227
971401.833360 1165541.543309 1371536.999337 1064883.627763    2.586563    2.236029    1.811247   93.366160  120.000000    3.000000    8.000000 2008.386664 17695.000000 12749.000000 8776.000000 582658.000000 1068614.773425 110950.851562 2511.875732 2735.908936 2415.789551 103205.734375   99.960000 1024.000000 100032487133.222214 4686589158.389473 1512287644.023801 938711771.409924 92208247637.877686 17767.000000 12750.000000 8776.000000 582820.885227 622113.885227
961259.927790 1180157.380609 1303545.327945 1073503.379432    2.643710    2.719256    1.439766   93.197268  161.000000    2.000000   14.000000 2008.389471 18384.000000 15402.000000 7383.000000 580319.000000 1075559.092522 113364.718750 2560.232178 3410.939453 1884.028564 105276.296875   99.900000 1024.000000 103007763504.070755 4835089339.049931 1852404801.849572 686245559.124490 93389708908.019821 18538.000000 15414.000000 7386.000000 580775.885227 622113.885227
958271.811142 1165571.078208 1269025.700306 1077793.808830    2.323970    3.040640    1.741106   92.894284  133.000000    3.000000   10.000000 2008.392233 16133.000000 17354.000000 9127.000000 573359.000000 1079969.897421 114164.226562 2243.944824 3773.831543 2263.614258 105687.492188   99.910000 1024.000000 102027946174.321289 4198794808.680337 2138713747.449603 881566302.811984 93145360142.295120 16230.000000 17361.000000 9137.000000 573806.416674 616534.416674
991014.263630 1163567.881775 1277707.967602 1076844.958862    1.614429    2.690086    1.342644   94.352841  143.000000    2.000000    8.000000 2008.397677 10838.000000 15381.000000 6991.000000 582924.000000 1079779.199622 115623.132812 1662.098633 3373.858154 1782.050903 108668.453125   99.940000 1024.000000 100357327687.178589 2954610566.683468 1886167118.529359 727506345.094318 93443311115.634735 10915.000000 15393.000000 6999.000000 583227.416674 616534.416674
