#  CH Int,   XBP Int,     AR Int,  Background | %intensity-CH   XBP          AR         BG		nXBP		nAR		nCH		l_DOB	    CHa       BPa       ARa        BGa     FD-int    Int-rat     chIR    xbpIR    arIR    bgIR   conversion%     shape
1006116.85441 1235071.48999 1663299.94428 1228493.02222    19.60102    24.06148    32.40417    23.93332   151.00000     1.00000    20.00000  2008.09656  3344.00000 14658.00000 19348.00000 616018.00000 1228493.02222 128024.42969   458.62805  3170.00220  5959.73486 128024.42969    95.13314  1024.00000
1027946.64978 1242771.51428 1693033.43608 1224210.35025    19.81407    23.95491    32.63388    23.59713   153.00000     1.00000    32.00000  2008.09720  3641.00000 16040.00000 20245.00000 614169.00000 1224210.35025 127222.99219   488.25705  3449.11426  6312.98047 127222.99219    94.84759  1024.00000
1036657.56224 1250608.04491 1698617.69456 1239489.12046    19.83892    23.93338    32.50711    23.72059   156.00000     2.00000    35.00000  2008.09787  6783.00000 16127.00000 22303.00000 624983.00000 1239489.12046 127448.92188   929.28308  3358.99658  6863.28955 127448.92188    96.51762  1024.00000
1001999.06183 1227591.97844 1612132.13917 1221280.28293    19.79061    24.24632    31.84142    24.12166   159.00000     2.00000    40.00000  2008.09840  8518.00000 14749.00000 21495.00000 616189.00000 1221280.28293 126851.16406  1149.88794  3205.00195  6478.13525 126851.16406    95.15955  1024.00000
219462.70658         nan 281542.20750 1303899.09443         nan         nan         nan         nan     0.00000     1.00000    99.00000  2008.09925 1115343.00000     0.00000 4194304.00000 905648.00000 1303899.09443 69667560.00000 26003366.00000         nan 69667560.00000 69667560.00000    33.33064  2048.00000
988326.23637 1203802.39834 1541814.75847 1195704.61055    20.04862    24.41964    31.27637    24.25538   185.00000     2.00000    28.00000  2008.10118 19949.00000 18735.00000 20302.00000 612580.00000 1195704.61055 122376.57812  2605.58105  4063.17090  6041.20166 122376.57812    94.60220  1024.00000
 4132.09964         nan 245907.28119 1107215.39516         nan         nan         nan         nan     0.00000     1.00000     1.00000  2008.14767 1727318.00000     0.00000 4194304.00000 931535.00000 1107215.39516 168798.48438  5395.66406         nan 168798.48438 168798.48438    34.43129  2048.00000
965773.06115 1153281.49078 1204962.50613 1111490.00339    21.77368    26.00112    27.16629    25.05892   354.00000     5.00000    47.00000  2008.15033 43790.00000 43006.00000 18061.00000 2520312.00000 1111490.00339 439443.37500  5432.38281  8923.22461  4014.91919 439443.37500    93.15550  2048.00000
1000662.85142 1171956.24986 1414724.66741 1153920.04715    21.10540    24.71822    29.83856    24.33782   317.00000     4.00000    61.00000  2008.15742 75589.00000 37987.00000 81976.00000 2507505.00000 1153920.04715 479827.53125 10966.33594  8137.74170 22694.07617 479827.53125    93.08291  2048.00000
994498.02383 1163739.60017 1371972.08711 1166619.63940    21.17382    24.77713    29.21060    24.83845   367.00000     4.00000    41.00000  2008.16014 85978.00000 39595.00000 72069.00000 2508378.00000 1166619.63940 494886.81250 12198.51367  8422.80957 19389.66016 494886.81250    93.11532  2048.00000
1376922.07232 929585.91797 1171514.39079 1306702.00070    28.77746    19.42820    24.48447    27.30987   329.00000     5.00000    52.00000  2008.16291 96165.00000 36116.00000 54266.00000 2538688.00000 1306702.00070 542994.87500 22714.82422  4023.41187  9585.42871 542994.87500    94.24048  2048.00000
948601.71073 1082270.15206         nan 1105933.60538         nan         nan         nan         nan   297.00000     0.00000    22.00000  2008.22519 21027.00000 22742.00000     0.00000 576170.00000 1105933.60538 105207.72656  2582.28247  4531.18018         nan 105207.72656    90.56820  1024.00000
967713.14182 1133592.18900         nan 1120970.81508         nan         nan         nan         nan   285.00000     0.00000    37.00000  2008.22798 18246.00000 22922.00000     0.00000 576059.00000 1120970.81508 109132.75000  2412.62695  4714.87598         nan 109132.75000    90.55075  1024.00000
996150.76554 1100872.03220 1382755.22494 1136495.32160    21.57911    23.84764    29.95393    24.61932   262.00000     1.00000    82.00000  2008.23067 16486.00000 25506.00000  5738.00000 575685.00000 1136495.32160 113548.82812  2647.38257  5248.58057  1606.82385 113548.82812    90.49196  1024.00000
273780.08190         nan 507306.69460 1038031.50412         nan         nan         nan         nan     0.00000     1.00000    19.00000  2008.23610 219147.00000     0.00000 1048576.00000 512460.00000 1038031.50412 90652.19531  4473.65283         nan 90652.19531 90652.19531    80.55362  1024.00000
1061985.67515 1202259.79356 2312966.24684 1269995.39942    18.16227    20.56127    39.55677    21.71969   113.00000     3.00000    52.00000  2008.24165 28221.00000 10651.00000 20877.00000 583686.00000 1269995.39942 133719.54688  4937.58398  2305.96533  7345.81250 133719.54688    91.74964  1024.00000
990134.78774 1149173.10815 1747277.51927 1186736.36027    19.51650    22.65130    34.44050    23.39170    91.00000     3.00000    29.00000  2008.24709 15098.00000  9807.00000 24551.00000 568409.00000 1186736.36027 122598.37500  2295.48267  2186.87622  7920.94873 122598.37500    90.14778  1024.00000
1227561.32782 1351713.62735 2099762.30883 1279311.83194    20.60237    22.68604    35.24067    21.47091    86.00000     3.00000    58.00000  2008.24989 15483.00000  9306.00000 24467.00000 609264.00000 1279311.83194 128596.03906  3809.43164  2133.87012  8317.24121 128596.03906    96.62725  1024.00000
1077802.66471 1240955.08461 1938644.54529 1230277.67193    19.64041    22.61347    35.32722    22.41890    88.00000     3.00000    39.00000  2008.25257 10205.00000  8926.00000 23563.00000 605849.00000 1230277.67193 121466.20312  1583.24487  1941.05176  7905.65918 121466.20312    96.08564  1024.00000
1037233.83111 1199775.62088 1741861.23924 1198979.20639    20.03213    23.17131    33.64063    23.15593   122.00000     3.00000    46.00000  2008.25395 19782.00000 12963.00000 23300.00000 604540.00000 1198979.20639 116235.41406  2754.04834  2669.29077  7248.46094 116235.41406    95.87804  1024.00000
1032299.65325 1172544.01283 1599607.65777 1163429.05162    20.77948    23.60250    32.19900    23.41902   126.00000     3.00000    35.00000  2008.25664 27512.00000 15281.00000 22876.00000 603303.00000 1163429.05162 109823.63281  3834.54004  3029.87793  6696.34619 109823.63281    95.68185  1024.00000
1025466.35696 1159092.13148 1666412.27723 1155004.25680    20.48485    23.15417    33.28847    23.07251   143.00000     2.00000    44.00000  2008.25942 30477.00000 15767.00000 16429.00000 598592.00000 1155004.25680 108346.25781  4334.85059  3134.70190  4920.40479 108346.25781    94.93471  1024.00000
1033738.11231 1160671.41064 1534662.93116 1135936.08179    21.24843    23.85754    31.54492    23.34911   216.00000     1.00000    63.00000  2008.26219 36173.00000 16607.00000 14799.00000 595771.00000 1135936.08179 105965.47656  5179.76953  3368.94482  4233.57471 105965.47656    94.48730  1024.00000
1002529.11810 1136057.72409 1524232.03956 1119341.65987    20.96394    23.75616    31.87329    23.40661   198.00000     1.00000    62.00000  2008.26488 37663.00000 23124.00000  9861.00000 590818.00000 1119341.65987 103017.53906  5333.76318  4533.81055  2824.41699 103017.53906    93.70177  1024.00000
995017.34334 1107160.90071 1140540.44034 1102833.49996    22.89737    25.47803    26.24616    25.37844   287.00000     1.00000    47.00000  2008.27031 30518.00000 22849.00000  1319.00000 589293.00000 1102833.49996 100183.75781  4100.38770  4272.88965   270.41202 100183.75781    93.45991  1024.00000
989610.39127 1109249.69663         nan 1107974.79484         nan         nan         nan         nan   290.00000     0.00000    36.00000  2008.27312 27722.00000 26781.00000     0.00000 582871.00000 1107974.79484 102370.96875  3760.86499  5207.53955         nan 102370.96875    92.44141  1024.00000
977539.45006 1124914.48499         nan 1109455.47132         nan         nan         nan         nan   294.00000     0.00000    43.00000  2008.27586 23316.00000 20919.00000     0.00000 581836.00000 1109455.47132 103319.64062  3072.44971  4172.10010         nan 103319.64062    92.27726  1024.00000
994103.10570 1153131.85734         nan 1113913.20861         nan         nan         nan         nan   334.00000     0.00000    55.00000  2008.27855 24704.00000 19132.00000     0.00000 581695.00000 1113913.20861 104268.62500  3505.86255  3682.05103         nan 104268.62500    92.25490  1024.00000
999934.79606 1171496.93155         nan 1127006.04034         nan         nan         nan         nan   268.00000     0.00000    22.00000  2008.28132 24049.00000 18796.00000     0.00000 603703.00000 1127006.04034 102305.44531  2975.67041  3630.42456         nan 102305.44531    95.74529  1024.00000
1005090.39330 1193100.34854 1515984.86126 1139586.73856    20.70745    24.58094    31.23319    23.47842   264.00000     1.00000    23.00000  2008.28410 29538.00000 19062.00000  1797.00000 597264.00000 1139586.73856 104319.17969  3758.12061  3800.07227   415.73404 104319.17969    95.57554  1024.00000
998062.86070 1174866.23274 1283046.91263 1129064.84387    21.76781    25.62390    27.98333    24.62497   245.00000     1.00000    22.00000  2008.28679 20507.00000 20518.00000  2420.00000 595968.00000 1129064.84387 102136.72656  2582.32959  4074.41748   532.82300 102136.72656    95.36815  1024.00000
995469.43558 1154476.08617 1321385.49076 1132148.49552    21.62428    25.07834    28.70406    24.59332   254.00000     1.00000    15.00000  2008.28953 26807.00000 19895.00000  3860.00000 595120.00000 1132148.49552 103108.23438  3361.90234  3875.25635   919.48700 103108.23438    95.23245  1024.00000
1043298.98652 1196610.17477 1346676.79117 1155416.64163    22.00123    25.23428    28.39890    24.36558   228.00000     1.00000    37.00000  2008.29500 30145.00000 19054.00000  2789.00000 594169.00000 1155416.64163 109116.38281  4858.29102  3974.57764   654.21301 109116.38281    95.08027  1024.00000
1072176.68522 1195189.88180 1392306.09397 1168358.49985    22.20733    24.75522    28.83797    24.19948   256.00000     1.00000    41.00000  2008.29777 23546.00000 20434.00000  2732.00000 595351.00000 1168358.49985 111531.92969  3541.62085  4186.17285   686.76898 111531.92969    95.26941  1024.00000
1008749.63328 1135766.60521 1319403.05771 1115106.95512    22.02978    24.80367    28.81405    24.35249   226.00000     3.00000    30.00000  2008.30322 12427.00000 15931.00000 12505.00000 595447.00000 1115106.95512 99443.68750  1646.51074  3006.17139  3045.20093 99443.68750    95.28478  1024.00000
1026751.50336 1174882.99337 1428742.37852 1133931.06203    21.55091    24.66010    29.98846    23.80054   202.00000     3.00000    28.00000  2008.30601 14706.00000 16656.00000 12250.00000 593914.00000 1133931.06203 103923.88281  2106.06689  3400.51904  3329.00708 103923.88281    95.03946  1024.00000
1089294.39874 1267852.10630 1588110.22572 1229342.25090    21.05080    24.50146    30.69050    23.75725   155.00000     4.00000    32.00000  2008.31968 11283.00000 11326.00000 17781.00000 594574.00000 1229342.25090 124007.15625  1875.24292  2452.30103  5267.45264 124007.15625    95.14508  1024.00000
1026143.54732 1195850.51037 1538631.84038 1201003.57018    20.68158    24.10197    31.01062    24.20583   172.00000     4.00000    18.00000  2008.32512  5289.00000 12847.00000 16721.00000 593483.00000 1201003.57018 119091.01562   754.99603  2722.45825  4963.43311 119091.01562    94.97049  1024.00000
1068426.03500 1289340.00941 1830284.91433 1237280.14145    19.69329    23.76519    33.73591    22.80562   193.00000     3.00000    17.00000  2008.32569  8129.00000 14889.00000 15555.00000 601097.00000 1237280.14145 121001.50000  1219.67285  2924.83179  4639.25830 121001.50000    95.33199  1024.00000
1008181.03102 1243882.95482 1538985.97512 1192103.41540    20.23179    24.96176    30.88378    23.92267   165.00000     3.00000    17.00000  2008.32780 11978.00000 12624.00000 14920.00000 593301.00000 1192103.41540 116568.30469  1627.67688  2667.88965  4192.45068 116568.30469    94.94137  1024.00000
1003551.10444 1192946.04297 1541258.49943 1169061.27743    20.45218    24.31201    31.41056    23.82525   217.00000     2.00000    41.00000  2008.33336 14553.00000 16093.00000 12064.00000 593362.00000 1169061.27743 109366.13281  1899.60938  3010.46191  3188.44604 109366.13281    94.95113  1024.00000
998131.31437 1187202.08308 1575624.30285 1149761.80521    20.32556    24.17573    32.08541    23.41331   222.00000     1.00000    44.00000  2008.33741 12168.00000 16493.00000 10862.00000 592367.00000 1149761.80521 105559.27344  1569.08301  3042.64771  2742.25708 105559.27344    94.79191  1024.00000
1027118.79947 1195596.16134 1541577.95416 1155151.63790    20.87876    24.30348    31.33642    23.48134   197.00000     3.00000    39.00000  2008.34018 13830.00000 15762.00000 12068.00000 595555.00000 1155151.63790 106458.26562  1995.96582  2795.33228  2990.16821 106458.26562    94.45305  1024.00000
1005365.94013 1187713.75419 1354222.04074 1121528.93356    21.53357    25.43921    29.00559    24.02162   238.00000     3.00000    34.00000  2008.34297 15611.00000 18533.00000  4573.00000 595123.00000 1121528.93356 102873.63281  2148.23218  3627.55542  1141.21814 102873.63281    94.38453  1024.00000
991634.78486 1189739.54988 1911588.27100 1121393.53106    19.01740    22.81661    36.66010    21.50589   228.00000     1.00000    41.00000  2008.34565 12488.00000 16789.00000  1371.00000 593961.00000 1121393.53106 102860.85938  1659.72998  3341.37817   399.37097 102860.85938    94.20024  1024.00000
977659.34343 1136456.00876 1328397.12328 1112660.33971    21.46262    24.94869    29.16239    24.42630   266.00000     2.00000    42.00000  2008.34840 10502.00000 20608.00000  4446.00000 587032.00000 1112660.33971 100749.42188  1330.79944  4028.07886  1043.05383 100749.42188    93.93819  1024.00000
1002922.89298 1194674.67705 1435477.39366 1142465.10458    21.00125    25.01654    30.05895    23.92326   225.00000     2.00000    21.00000  2008.35386  6727.00000 18789.00000  5869.00000 590767.00000 1142465.10458 107989.58594   911.15601  3827.40820  1510.26184 107989.58594    93.69369  1024.00000
992927.96893 1169537.77784 1358091.63850 1137378.93060    21.31691    25.10850    29.15651    24.41809   255.00000     2.00000    29.00000  2008.35664  7296.00000 18529.00000  4123.00000 589493.00000 1137378.93060 107584.52344   979.37402  3762.40967  1063.21704 107584.52344    93.49163  1024.00000
1090087.37205 1175689.80705 2173197.12236 1212636.91891    19.28808    20.80274    38.45270    21.45648   287.00000     2.00000    27.00000  2008.35932  8604.00000 21486.00000  2999.00000 591556.00000 1212636.91891 114180.25781  1410.53735  3534.89673   876.64404 114180.25781    93.81882  1024.00000
1064116.57936 1155270.56432 1671288.45800 1211092.77639    20.85780    22.64451    32.75900    23.73869   259.00000     2.00000    13.00000  2008.36208 13440.00000 20901.00000  3229.00000 593248.00000 1211092.77639 114917.84375  1955.32422  3529.64673   847.26099 114917.84375    94.08716  1024.00000
955217.85859 1167366.35279 1433160.35176 1141432.22871    20.33600    24.85251    30.51110    24.30039   268.00000     2.00000    18.00000  2008.36489 20742.00000 21146.00000  3781.00000 587636.00000 1141432.22871 108925.32031  2475.08008  4258.53760  1027.34998 108925.32031    93.19712  1024.00000
1086016.06720 1184978.08008 2222219.08193 1226340.73458    18.98778    20.71802    38.85301    21.44120   213.00000     2.00000    26.00000  2008.37299  9690.00000 19201.00000  3599.00000 590708.00000 1226340.73458 118365.09375  1476.35266  3364.78247  1335.08997 118365.09375    93.68433  1024.00000
1045994.60024 1053499.30535 1926653.88184 1186464.77394    20.06661    20.21058    36.96139    22.76142   161.00000     4.00000    35.00000  2008.38123  7655.00000 17270.00000 11500.00000 590636.00000 1186464.77394 110201.17969  1139.87793  2525.68823  3788.10571 110201.17969    93.67291  1024.00000
1017946.42578 1155226.00322 1824300.17606 1152034.28724    19.76784    22.43372    35.42670    22.37174   136.00000     4.00000    38.00000  2008.38399 14133.00000 12844.00000 11106.00000 590141.00000 1152034.28724 109639.93750  2071.81104  2507.97363  3196.15942 109639.93750    93.59440  1024.00000
1115537.12980 1067540.95279 1714656.08578 1226149.70723    21.77132    20.83460    33.46399    23.93008   143.00000     4.00000    33.00000  2008.38666 18585.00000 12869.00000  9858.00000 588817.00000 1226149.70723 118080.78906  3143.33447  2076.83813  3119.73462 118080.78906    93.38442  1024.00000
1009193.55527 1218709.71204 1577961.97145 1169628.78850    20.28328    24.49425    31.71468    23.50779   211.00000     2.00000    40.00000  2008.38947 19580.00000 16670.00000  7358.00000 588436.00000 1169628.78850 115364.95312  2793.64868  3532.23657  1924.95312 115364.95312    93.32400  1024.00000
993365.20596 1215881.35829 1674094.80615 1180440.14211    19.61706    24.01133    33.06017    23.31144   181.00000     3.00000    38.00000  2008.39223 17067.00000 18762.00000  8698.00000 582308.00000 1180440.14211 116193.44531  2407.44946  3948.28296  2204.26172 116193.44531    93.18224  1024.00000
1097522.27264 1275818.37756 1736351.34604 1233031.03797    20.54238    23.87955    32.49937    23.07870   168.00000     3.00000    32.00000  2008.39490 11621.00000 15891.00000  9991.00000 578434.00000 1233031.03797 152492.43750  9646.61816  3360.70605  2641.48291 152492.43750    92.56232  1024.00000
1302679.13763 1099820.71943 1981422.39656 1254496.82498    23.10362    19.50583    35.14145    22.24909   211.00000     2.00000    27.00000  2008.39768 11183.00000 15645.00000  6956.00000 582831.00000 1254496.82498 121993.26562  2197.02661  2526.47119  2041.81531 121993.26562    93.26594  1024.00000
1185184.89425 1229266.88205 1934806.74584 1257447.18349    21.13870    21.92494    34.50880    22.42756   180.00000     2.00000    27.00000  2008.40047  7298.00000 17656.00000  6829.00000 602081.00000 1257447.18349 119626.28125  1310.19727  3151.94702  1694.75195 119626.28125    96.34636  1024.00000
1047593.05211 1235619.87808 1351179.42178 1182274.30821    21.74934    25.65301    28.05217    24.54549   210.00000     3.00000    24.00000  2008.40314  8602.00000 11750.00000  8559.00000 599871.00000 1182274.30821 113677.61719  1252.90381  2526.20923  2104.15771 113677.61719    95.99272  1024.00000
979299.45620 1209513.12996 1281723.53230 1147164.95322    21.20751    26.19297    27.75675    24.84277   254.00000     2.00000    33.00000  2008.40857 13780.00000 18397.00000  5632.00000 598385.00000 1147164.95322 105800.59375  1657.91431  3778.44287  1284.03796 105800.59375    95.75492  1024.00000
1047147.58781 1264584.51211 1415258.62912 1157395.21947    21.43867    25.89035    28.97516    23.69582   221.00000     2.00000    25.00000  2008.41135 12515.00000 13418.00000  8524.00000 599855.00000 1157395.21947 106473.41406  1783.35400  2587.05566  2106.57104 106473.41406    95.99016  1024.00000
1129103.52479 1153031.48495 1399465.98738 1187607.33972    23.18865    23.68006    28.74114    24.39015   261.00000     2.00000    37.00000  2008.41440 12802.00000 19400.00000  9171.00000 600871.00000 1187607.33972 107089.61719  2037.69788  3134.22607  2037.18408 107089.61719    96.15274  1024.00000
1115828.01417 1017207.99599 1418727.78477 1145318.45858    23.75577    21.65617    30.20445    24.38362   265.00000     1.00000    38.00000  2008.42094  7449.00000 16532.00000  3287.00000 600969.00000 1145318.45858 98389.98438  1154.40210  2037.27686   745.03613 98389.98438    96.16842  1024.00000
943802.90815 1136339.07292         nan 1082261.91640         nan         nan         nan         nan   267.00000     0.00000    37.00000  2008.42102  9708.00000 20020.00000     0.00000 598180.00000 1082261.91640 91282.39062  1045.46289  3672.57935         nan 91282.39062    95.72212  1024.00000
975256.30297 1150854.50508 1099910.78433 1089398.70651    22.59934    26.66842    25.48792    25.24432   280.00000     1.00000    34.00000  2008.42234  7071.00000 18579.00000  1473.00000 596551.00000 1089398.70651 93041.00781   847.93597  3485.99585   260.10898 93041.00781    95.46144  1024.00000
941683.43273 1141609.90119         nan 1079431.69639         nan         nan         nan         nan   265.00000     0.00000    52.00000  2008.42368  7447.00000 18048.00000     0.00000 596282.00000 1079431.69639 90900.26562   791.17603  3371.26733         nan 90900.26562    95.41840  1024.00000
639403.02613 1139098.99461         nan 1090364.17401         nan         nan         nan         nan   267.00000     0.00000    50.00000  2008.42505  9575.00000 17975.00000     0.00000 582287.00000 1090364.17401 576796.62500 194748.35938  7233.52148         nan 576796.62500    93.17888  1024.00000
951838.78930 1141295.15471         nan 1087532.85874         nan         nan         nan         nan   250.00000     0.00000    43.00000  2008.42645  9962.00000 19736.00000     0.00000 595611.00000 1087532.85874 93315.65625  1075.53394  3785.23315         nan 93315.65625    95.31102  1024.00000
1204115.06773 1087702.43758         nan 1147248.42799         nan         nan         nan         nan   274.00000     0.00000    38.00000  2008.42780 10198.00000 19853.00000     0.00000 597708.00000 1147248.42799 99302.01562  1792.94617  2684.36230         nan 99302.01562    95.64659  1024.00000
1127018.09755 1091631.83555         nan 1147739.72077         nan         nan         nan         nan   241.00000     0.00000    39.00000  2008.42912 11559.00000 19382.00000     0.00000 596029.00000 1147739.72077 100451.06250  1798.91199  2826.94263         nan 100451.06250    95.37791  1024.00000
1108249.11266 1017423.55981         nan 1146694.00581         nan         nan         nan         nan   262.00000     0.00000    30.00000  2008.43058 13831.00000 18069.00000     0.00000 598221.00000 1146694.00581 100420.50781  2097.60522  2325.67285         nan 100420.50781    95.72868  1024.00000
1097347.58175 1083055.50090         nan 1148997.63586         nan         nan         nan         nan   254.00000     0.00000    20.00000  2008.43190 13451.00000 20769.00000     0.00000 596034.00000 1148997.63586 102021.65625  1950.07007  2966.09644         nan 102021.65625    95.37871  1024.00000
941271.55628 1138122.92971 1248727.92676 1098013.77967    21.26621    25.71369    28.21260    24.80750   250.00000     1.00000    18.00000  2008.43327 15671.00000 15741.00000  1175.00000 590755.00000 1098013.77967 96454.10156  1699.83008  2958.16455   240.87201 96454.10156    94.53395  1024.00000
939286.74820 1111514.14452 1294112.31345 1097450.55375    21.14385    25.02078    29.13116    24.70420   208.00000     1.00000    29.00000  2008.43469 11116.00000 17779.00000  2243.00000 589288.00000 1097450.55375 96415.67188  1229.96106  3242.91553   481.84198 96415.67188    94.29920  1024.00000
1153565.64548 1015816.89796 1860728.31179 1156512.66174    22.24117    19.58532    35.87552    22.29799   245.00000     1.00000    28.00000  2008.43601  9329.00000 17753.00000  1473.00000 591915.00000 1156512.66174 102472.37500  1395.56116  2361.40918   588.61694 102472.37500    94.71958  1024.00000
1085528.20763 1097202.06731 1285580.03758 1149763.97750    23.50608    23.75887    27.83801    24.89704   277.00000     1.00000    27.00000  2008.43736  9040.00000 20681.00000  1698.00000 594365.00000 1149763.97750 101946.69531  1232.44299  2906.52905   501.71500 101946.69531    95.11163  1024.00000
1175760.13521 1055867.64027 1783451.88186 1161758.13294    22.71194    20.39600    34.45060    22.44146   270.00000     1.00000    28.00000  2008.44012  6010.00000 17736.00000  1578.00000 592506.00000 1161758.13294 104023.57812  1056.36890  2416.93091   313.54800 104023.57812    94.81415  1024.00000
968802.33632 1120006.24152 1106392.22846 1107406.91224    22.51663    26.03087    25.71446    25.73804   248.00000     1.00000    29.00000  2008.44148  4121.00000 18939.00000  2395.00000 585289.00000 1107406.91224 101829.07812  2023.26086  3626.58008   448.91400 101829.07812    93.65927  1024.00000
956353.14363 1161602.15258 1107877.10387 1110050.39134    22.05671    26.79044    25.55136    25.60149   289.00000     1.00000    26.00000  2008.44279  3517.00000 14603.00000  2934.00000 584768.00000 1110050.39134 100285.87500   426.04297  2927.03784   547.02002 100285.87500    93.57590  1024.00000
988337.00226 1119198.84340 1721768.30505 1112280.87529    20.00040    22.64858    34.84243    22.50859   232.00000     2.00000    21.00000  2008.44425  4011.00000 21242.00000  2627.00000 585428.00000 1112280.87529 100850.18750   526.39301  4070.08350   727.39600 100850.18750    93.68151  1024.00000
990431.92430 1107109.87181 1908817.61014 1111297.23422    19.35323    21.63314    37.29867    21.71496   204.00000     1.00000    39.00000  2008.44559  7075.00000 17204.00000  3255.00000 585790.00000 1111297.23422 100408.85156   927.21198  3158.22021  1036.96497 100408.85156    93.73944  1024.00000
1171640.23120 1003495.24576 1772343.17917 1173653.55370    22.87854    19.59518    34.60842    22.91785   230.00000     1.00000    43.00000  2008.44696  9511.00000 14984.00000  4437.00000 590097.00000 1173653.55370 106750.16406  1667.79907  1892.98730  1737.04102 106750.16406    94.42866  1024.00000
1185180.45430 1018792.35850 1384352.79419 1161093.18512    24.95422    21.45088    29.14784    24.44706   222.00000     2.00000    41.00000  2008.44836  9133.00000 15237.00000  6655.00000 588996.00000 1161093.18512 105805.57812  1664.79688  2018.94800  1985.93408 105805.57812    94.25247  1024.00000
1191815.38653 1022073.28248 1417313.88102 1166673.92072    24.84048    21.30262    29.54044    24.31646   229.00000     1.00000    49.00000  2008.44969 11989.00000 15311.00000  5027.00000 588851.00000 1166673.92072 106932.33594  2296.80737  1961.43823  1693.12793 106932.33594    94.22927  1024.00000
1001587.00361 1139596.83547 1430779.88059 1114437.72631    21.37220    24.31710    30.53046    23.78024   221.00000     1.00000    30.00000  2008.45103 21279.00000 15558.00000  4689.00000 582336.00000 1114437.72631 102200.32031  3017.53784  3109.55762  1257.12097 102200.32031    93.18672  1024.00000
993972.68077 1139142.92590 1528576.58453 1122031.34379    20.77822    23.81289    31.95370    23.45519   233.00000     1.00000    31.00000  2008.45380 24452.00000 17491.00000  4548.00000 583716.00000 1122031.34379 104311.93750  3361.82837  3516.45117  1310.98303 104311.93750    93.40756  1024.00000
1003688.71851 1143383.29526 1462262.97936 1135083.11189    21.15515    24.09955    30.82070    23.92460   242.00000     1.00000    23.00000  2008.45660 25809.00000 16409.00000  4371.00000 582042.00000 1135083.11189 107608.12500  3701.69360  3370.38135  1223.77612 107608.12500    93.13968  1024.00000
1001480.28777 1151357.19963 1546152.17872 1140476.45460    20.69402    23.79100    31.94882    23.56616   225.00000     1.00000    26.00000  2008.45792 27973.00000 20222.00000  4086.00000 581362.00000 1140476.45460 108663.66406  4027.31299  4147.59766  1132.37903 108663.66406    93.03086  1024.00000
